,RegionID,SizeRank,Zip Code,RegionType,StateName,State,City,Metro,CountyName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30
32,91926,36,77433,zip,TX,TX,Cypress,"Houston-The Woodlands-Sugar Land, TX",Harris County,1377.4793882142626,1386.7168926478828,1366.4660562295633,1362.14503887742,1363.3133616821765,1381.196732278239,1387.67184807073,1410.3256229753076,1395.3331240720647,1400.15802088374,1384.8833887861022,1403.5141525292454,1415.695830713849,1419.0599685186592,1419.6399275329045,1409.4560239312943,1409.2420630494933,1407.251219063053,1409.9940561943954,1411.739658038351,1391.6654232792143,1386.4379607494457,1381.0692646084285,1407.756338757307,1409.9766396664113,1417.8728705726055,1410.3443734335713,1412.062943015883,1404.9002120204248,1407.1267474120116,1411.4424314710784,1438.5187730102548,1451.6539277653917,1471.1585166459145,1463.326770164554,1481.1371380001249,1483.9318144403132,1498.75931193956,1480.902865819203,1478.5792984728648,1466.2852973648687,1462.5066687155788,1465.7982601456672,1476.715929566726,1476.011229751298,1484.589272503515,1484.0690955072391,1488.944882299712,1476.6613155220816,1481.8320438795636,1497.98962188086,1512.0105622601202,1507.7193382386029,1503.6420937807006,1498.8347772817758,1508.6995436466384,1499.7550095019194,1507.8669201340963,1520.312245328318,1528.7449707227695,1544.795100854467,1540.0642448988845,1547.1248083780804,1539.3399192151967,1539.6814272422191,1540.4768452158078,1542.7115767057542,1558.7814154324608,1583.0893838219697,1601.8149469459731,1611.6529548608594,1599.5424042478437,1596.04357402725,1605.2103006104192,1644.5012203970605,1696.376703514684,1734.6700204445642,1770.098976617631,1776.714990271688,1793.9696200158853,1813.356038463736,1857.222534363253,1886.235790613836,1892.8793397850995,1890.7694627336928,1894.3712059381076,1892.106653688188,1910.9394141761693,1920.4960465828,1936.760801861008,1906.3477770029976,1903.7262069124945,1910.260531135531
33,62025,37,11214,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1468.825183448631,1530.2774486508397,1566.8165846490274,1554.4587208369444,1509.2106064966845,1528.4476726388389,1548.4119813656175,1569.4887576819413,1538.106932775526,1549.4803903539234,1547.5089353312003,1564.9660498331382,1606.261335305905,1614.255423748208,1630.2028712250542,1587.032205287351,1592.2878673331425,1633.7811285945822,1661.038125523231,1664.7360931571668,1641.316805883613,1625.6762111784606,1632.4679284710287,1647.405108663991,1696.2762892251103,1692.0058629414384,1683.652758390406,1642.1416912990342,1675.4033835729654,1680.9353842887888,1711.7071184230438,1718.8776077802916,1732.8540166593211,1756.120319769696,1735.1625397406603,1737.6489092154495,1743.3094842259338,1751.4381936488976,1738.1123935462338,1719.8263131413896,1738.361184225129,1764.9418764366424,1782.763004616431,1820.9153448120007,1755.025414990756,1729.0790694614125,1694.852328157145,1772.1790539151225,1804.856725711804,1802.794395304757,1787.8869213875575,1770.880864712347,1776.6198819833544,1785.587305603854,1811.3825334812425,1835.342801897914,1854.395978182779,1858.1113728028445,1832.2552462123103,1827.8069688832893,1839.4352704137605,1794.746171178762,1740.1984702063694,1714.4716979389489,1762.4142627716462,1813.3019358514375,1836.237959545427,1860.226021876296,1853.3751975506104,1851.7527619885047,1827.0029312612944,1829.5342585448832,1792.5803266551468,1758.675779355193,1749.1465464613098,1760.232524115582,1808.639156853755,1818.1801663932345,1851.9064121359595,1841.8262778452035,1839.6009450050783,1899.005175408137,1917.6524247731436,1958.5404942939892,1912.473900343151,1974.624571225493,1992.6352578938563,1994.6237900906144,1980.554260700682,1995.6840136195165,2020.7656849578095,2011.3205510220089,2005.5
34,70829,38,30044,zip,GA,GA,Lawrenceville,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,1177.9960360241482,1191.6447620722302,1194.5620738727514,1194.503923464212,1199.7726346498753,1202.8357912149356,1219.145346669529,1224.8068057569951,1234.7234307723825,1240.797449170965,1232.3550907103415,1231.4930529632172,1226.0308528180417,1234.6329663324004,1244.5556341930155,1249.937104207936,1254.1833476582692,1258.3994172983328,1271.2878979247037,1281.7483082802046,1289.0668656779665,1290.1030280137634,1293.3237188636942,1288.9274701584072,1290.3608464646588,1300.8847848773903,1320.3778584812476,1330.1823939532785,1341.6429605485434,1338.307590171832,1341.858591778834,1341.7027387324192,1335.5209397803496,1346.806994927946,1360.422237009156,1378.4429198926186,1380.6613334482984,1378.6052599373784,1393.3133345479264,1392.9270549791447,1399.904942252096,1400.4233181409763,1423.4141012745729,1431.4503436741477,1442.1899740296187,1444.7587763517004,1456.475957271544,1455.668699679257,1454.7908542304351,1455.940818108626,1471.035525502848,1470.6074930868904,1463.76189122981,1462.3726974221825,1472.8466304538551,1479.081209996088,1486.468131672437,1493.4928153733172,1499.7589773330658,1485.3625049612797,1481.365403874113,1477.5565954559486,1486.6412729931274,1495.8713755615115,1517.053976465936,1531.1899473214385,1548.7348201961872,1574.1270335208085,1585.873225757285,1615.624259167861,1635.8991862474672,1687.1979837209317,1693.6901586858894,1710.867644915974,1715.2135965662708,1750.430313896392,1769.821849878363,1814.741406995662,1855.248860277651,1904.8485832989145,1943.7411809431123,1954.6274338838984,1983.9020096907743,1992.9301065681843,2006.828823716503,1975.1958975928696,1987.5075523887024,2000.55184667534,2044.9507547859507,2044.537801485077,2054.475834111208,2054.4932248612567,2058.027777777778
35,61639,39,10025,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,3062.428906031417,3051.42339721993,3054.1418217555333,3067.4444580166783,3078.255083878154,3063.671166884967,3066.039564435321,3075.559286436536,3087.1617490724275,3074.6090097959413,3089.0952232455347,3101.7703553135343,3126.661441633168,3110.9895548293757,3110.690687838769,3110.0705147887065,3131.567058051855,3125.5959660079857,3129.0648731934302,3115.4349111314127,3103.5685804730983,3064.0735676926533,3062.5958550687315,3072.2229590496563,3072.351402583177,3075.107098685703,3094.0009415247832,3125.065236900892,3128.781885703564,3119.50923677643,3111.771692406041,3097.5374845549118,3084.699664359537,3082.8699801443518,3075.4516742273568,3092.5044786057456,3087.84432812319,3119.3349440627926,3126.9634728851584,3146.556639212896,3151.299169940734,3146.899830830827,3138.326618812712,3142.5480947116544,3147.910116550925,3165.85297872736,3179.479217320147,3188.843333639781,3199.527632285193,3195.5678684429563,3209.89050197614,3224.2560578023376,3242.935045743724,3253.5480722791067,3258.2208996778813,3247.451061519015,3247.563905836565,3229.315966383392,3257.574784950965,3280.454305284712,3305.9525474073976,3284.8539074250475,3223.226051660361,3151.3986148298472,3082.635373387601,2994.8291124389216,2896.6301184113927,2831.432930944816,2790.8475475515606,2773.6037259282675,2767.842524061051,2775.0845862591063,2833.863234152595,2879.6566026772275,2949.8451189174416,3003.690595921548,3072.961114878602,3154.426795941611,3213.195430852245,3270.3570932559733,3323.131041280265,3380.488874076129,3421.068095385324,3491.789760478209,3544.21123380035,3584.4036285465218,3607.289590757508,3652.584699280956,3712.827868632241,3728.357542013098,3759.969846366698,3742.636919519015,3739.683828711188
39,91968,43,77479,zip,TX,TX,Sugar Land,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,1716.23365953822,1700.0051604650007,1685.3610160852134,1664.7522882540572,1668.7633702398443,1669.172821991728,1667.9121323372326,1673.360109994014,1692.903067293316,1700.7499114197078,1707.3082823449954,1705.2277164488987,1722.8151492923805,1689.1533895239756,1664.2815675979728,1630.9675111077345,1636.56476828493,1632.9562442445065,1625.8424523263243,1623.285124777953,1620.352691555868,1615.130413433039,1619.4632796486608,1630.8534929624532,1651.5065376589955,1650.5992667158844,1651.2938754824254,1634.347338885288,1631.2336080635932,1617.5868011037428,1625.533407921405,1632.993497200175,1650.279204602626,1654.6387581611327,1652.0021940691722,1662.0904770244908,1666.9675587470151,1661.3924149521383,1651.4320009123212,1634.6208652954515,1640.1740986446075,1633.0006354188872,1637.5314402167833,1643.9271540914128,1659.2475616816523,1671.6372074974345,1681.7575956030664,1678.1993061838032,1697.0175138888533,1692.619471670278,1694.0650302870315,1673.6461116273383,1663.4394784548874,1656.2236660496549,1657.7375030806518,1661.5686845139871,1662.4049180426512,1662.8763293789418,1668.26512707108,1690.1368604776849,1701.0642288702386,1680.1042801607136,1660.3170645695534,1634.0549673029082,1636.136471054332,1632.978019886301,1654.0966221476224,1690.615819715007,1719.4800213153014,1728.0037512808958,1723.920872565671,1716.534806151651,1733.0401121850623,1757.0820722183253,1826.0397080771136,1873.1102232612664,1930.4502250118785,1959.1985864127585,1984.9341763182367,1981.5195785648264,1990.882679004477,1996.5286991390087,1965.772599018519,1964.2038652535248,1966.3926688523036,2006.6655420078955,2013.014988873064,2010.729078421865,2010.731639108669,1981.88670373566,1999.0486117680373,2039.4196701971928,2072.239651416122
41,74101,45,37013,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,1124.1734816292417,1140.123355787279,1136.5256952432308,1139.1380899188623,1141.724212056691,1163.0803345671004,1161.916793379184,1170.0442085944703,1161.1830921015212,1180.2029325919475,1188.6524780652596,1205.3085736212029,1205.909858120817,1217.8614275304012,1224.9992444630357,1225.776799543661,1218.8277580967244,1215.2604579669749,1210.942902595206,1227.581116274,1231.4839085110063,1246.371138772131,1253.9106883252946,1267.2763935690346,1275.8866332309958,1270.1111275008411,1279.2989701138877,1280.6734281409674,1284.0445311642643,1273.706810829339,1272.2806468799035,1273.281792181105,1285.158019009878,1285.598295863895,1290.874524531362,1298.910906488546,1314.8833903478564,1328.5695476475846,1326.085546320482,1316.0765469538774,1303.4625672368204,1305.637359213825,1317.3250628223457,1323.671951926669,1316.554766225553,1317.653964737196,1335.448067961721,1347.4091476852625,1353.3845824288533,1349.3867413536202,1347.3310615289977,1349.2964790568317,1348.3258018441825,1357.7556728071286,1363.107249749598,1366.9293006062376,1376.4531083331983,1380.283140096118,1394.14500530073,1397.806172677514,1400.363568319486,1404.101223631064,1400.4702368547555,1405.0234685924752,1402.656553001365,1411.0070676803807,1421.460946570002,1435.427018797987,1454.8224098889118,1459.925659139644,1468.9311491850096,1476.2821684222718,1478.629876048857,1481.7370779320222,1474.6532420558435,1498.8763104539582,1527.8181839073798,1563.592332970751,1582.1102901149852,1609.8742708970085,1634.2067385825196,1668.3234145435072,1709.734600086377,1753.1291720908296,1775.8322376878657,1767.8066963281162,1768.931096906612,1804.4251384384647,1847.095190323463,1847.3854431109835,1843.6103428967904,1826.3976068273305,1841.8608187134505
42,84646,46,60647,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1485.2360380966702,1503.969219197338,1517.798351798467,1558.582681724469,1558.528248075268,1564.9952562364522,1572.113770376396,1577.1599225776936,1578.431960622138,1572.093287591762,1592.6665606029824,1601.707717812731,1630.6089530258364,1630.5744285983626,1632.509567762471,1632.9304948552133,1632.8395334778195,1623.6990577302877,1609.4629162606243,1597.6006817259058,1605.290191615262,1592.9486058659943,1611.815909880774,1614.9930186933225,1658.3866089473595,1665.19139611952,1673.721749534557,1672.6750533459178,1671.9488252521703,1666.7423655770583,1664.3800784214932,1669.1769765191548,1685.3389962209149,1673.5080933405166,1671.7172896760053,1665.2375592236203,1700.2211088967076,1714.471767083488,1717.7269796478545,1717.5551318742405,1717.2992003058434,1728.398825683424,1716.731027712421,1710.8506285413166,1709.440150028929,1730.387383355063,1759.7132879339365,1758.3052068127945,1770.534174893723,1767.734285804101,1777.692472713096,1769.947383737158,1768.6160451364317,1765.932456227364,1778.4152529938713,1796.0161056775282,1815.0787017810144,1811.827732728216,1807.8635247985292,1807.2488694463293,1819.0568929755084,1804.1454488282288,1792.7305449964665,1769.697881398461,1771.1083546261175,1756.3719924715626,1748.856653382059,1724.720566577339,1711.78418159495,1707.9408373881165,1730.745627614284,1748.8269382751955,1769.993703343174,1767.2628515564045,1773.4489628265828,1772.5377226182295,1774.7770744584602,1774.247546469299,1778.2545432505483,1795.5568278621563,1831.931598734048,1871.8716756385736,1890.9761539757628,1904.6237739674564,1908.0170043102685,1933.850629118501,1940.832041050401,1940.037267788269,1938.323880785948,1937.556806629208,1969.927253092009,1990.34458083486,2039.6968418447132
46,92036,50,77573,zip,TX,TX,League City,"Houston-The Woodlands-Sugar Land, TX",Galveston County,1440.7024480645805,1421.9748077065942,1422.1963497252525,1410.8447640218887,1429.6438271803077,1432.209829597927,1415.848636461314,1407.7259607635317,1387.6681120914293,1401.7061316242382,1425.5473925783515,1457.6764312903026,1474.6972547834118,1458.7411918765672,1453.9098698321782,1449.3150796859618,1459.1881940787505,1446.5908376606124,1421.9418766171823,1417.6715385519665,1402.487192070242,1429.2034245203226,1453.4247237653842,1488.0715302382318,1486.4104435165818,1463.5864603325583,1462.7453486875663,1463.4203163096158,1477.3384848127137,1473.73669477854,1463.6616636568044,1468.518652706834,1461.1438989767655,1470.3551788230818,1491.124445675999,1513.2575389830722,1516.4970247852073,1503.320825938472,1509.0635251397289,1512.8080682688148,1529.3361926104833,1524.228136296085,1501.442767960947,1496.9749316407615,1502.1371958520156,1531.1016208842516,1548.1924354972211,1560.3717026178358,1552.4795403305454,1533.474409789836,1526.482554787071,1524.694325876594,1537.110282857648,1536.1559701829713,1513.4351837658364,1510.3987966411992,1490.9596100149734,1519.831082983663,1543.2570683529514,1574.8093367829465,1567.9962833197717,1545.6610900441017,1545.9332046106103,1549.3627122050907,1548.9397530061644,1553.3401300803728,1544.3463573068896,1560.3460505134751,1550.541019245158,1549.687371551567,1547.906847568439,1568.7836248379515,1588.836296593481,1591.7306665117048,1593.5880353811765,1625.3382081105906,1659.7736951855925,1699.7595552265816,1730.918378257941,1751.1911813824706,1753.2220109181974,1755.2831898737306,1763.352871610958,1778.217406558363,1798.310827571476,1815.0970168665572,1830.1517787253565,1835.469057250852,1853.8957203005368,1882.8531347634323,1870.616556534748,1861.417369879825,1826.8809523809523
47,62032,51,11221,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2306.438248656472,2359.5463745682587,2427.084277696055,2384.2552402014594,2359.569282763088,2300.352068855926,2347.3786342211906,2356.837413670908,2404.455237389414,2445.3865964695647,2463.7432630501107,2449.044264636691,2475.669076768508,2525.0354843644827,2530.5600613851307,2480.4222039715555,2455.908320073497,2442.2930021537063,2486.5158280488126,2499.914856139288,2510.873025525699,2545.853599262788,2542.369547461401,2532.744573060919,2518.874670460797,2558.070344449932,2610.459683918192,2604.349206942974,2567.771621993197,2528.7480559052296,2532.496545869808,2522.433711976483,2521.388740973819,2526.032609796828,2548.2565456389048,2533.690929011035,2574.695018413556,2615.9657721565427,2665.3679432577715,2636.4479865047715,2605.8232894182524,2565.463361761403,2578.4407147571696,2578.1438343365094,2586.26211686783,2588.3570099697886,2606.7571665633072,2607.6416683634543,2655.69042620329,2687.513330503767,2733.116929112022,2693.5192923516443,2667.0614042176308,2628.513884070447,2671.114804081661,2672.5700653898007,2681.903905798069,2696.1045153364985,2713.442041357677,2729.5368258584185,2756.9950696157525,2793.307064746432,2801.80132448942,2757.6338851235214,2700.247417060473,2647.879655372731,2600.361741583049,2546.425623324652,2503.540134138093,2478.5034661697327,2478.9028907845386,2477.7288885114613,2487.48590526588,2518.427283201698,2538.3936911928854,2570.249457881197,2606.301012179046,2670.428643621653,2711.9747986273537,2716.835512154982,2736.8818635693524,2787.3248190601994,2869.469928030548,2909.2410513839595,2941.710986285783,2954.867207351785,3022.790387199844,3109.974559453935,3203.6301726779343,3261.369814085987,3265.327427505877,3250.5764526705675,3121.522443237584
48,91922,52,77429,zip,TX,TX,Cypress,"Houston-The Woodlands-Sugar Land, TX",Harris County,1345.5327612538665,1328.4241322330868,1331.1362030044013,1355.5045350397138,1381.4689982297432,1394.4404248833473,1384.744175179092,1369.514290048489,1365.8388280659276,1357.081578989464,1366.5441262899344,1366.1521545570763,1375.2358756057286,1357.8664211401683,1359.3323794684086,1369.393712764921,1386.502652823822,1384.5061498089942,1378.2087730618423,1372.754440325445,1352.972833365834,1314.8295238914952,1286.4162726689103,1286.251718284297,1310.934591365087,1321.2156807280378,1339.4425543968412,1340.8608370901063,1370.639302296802,1382.0050675116563,1402.3443596545749,1395.767022118276,1393.8559863062028,1403.2729767707708,1406.8298367064738,1402.500034409206,1404.40342362933,1402.1468370066025,1417.4356318163198,1421.5858912682622,1441.8516726149116,1443.9004826665696,1419.9215416464265,1430.1669972441643,1456.8350760225403,1488.7325128524662,1483.824012692492,1467.1570817505064,1464.0978037034097,1450.624919663243,1456.6002750395828,1468.6251662081445,1483.8810192852166,1482.636214883663,1484.973545452005,1496.6549307774758,1514.8941772071817,1565.637154377432,1565.7527112316363,1557.8375979101736,1511.4202949586745,1493.8721113591855,1483.585993944438,1458.9381568228814,1464.1725100166166,1468.913565889577,1505.184022087724,1516.8775501741584,1527.0532239438007,1507.4141405056848,1524.2333214628927,1528.304374467912,1559.561626940967,1564.6720672824188,1605.3844191615449,1652.080465691142,1687.9511909710743,1742.6572626016894,1763.2484520351493,1761.4183004959468,1742.039685703481,1736.1594113255048,1779.3935420441398,1799.3191146227996,1790.689033769322,1793.245362227918,1780.7717957621408,1826.267903737364,1903.67430591038,1996.366845824143,1991.9306887069376,1921.312992311493,1864.6998746867168
53,61798,58,10458,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,1185.2721778890227,1202.1576712284134,1194.8781788137148,1206.1518448847205,1219.5415256317954,1236.3619246834455,1247.915584088846,1261.2543514510685,1267.166786392328,1268.6868191807985,1254.8330329280727,1274.4660895355937,1289.5663092558448,1324.3609052056006,1319.555777429001,1322.06266534231,1322.704736911389,1340.3710272889512,1392.8299433190246,1392.0913878309225,1393.0115678787645,1374.041509662014,1386.9505769036762,1426.3619386931932,1435.6092178002457,1456.759929011714,1470.8124164680426,1471.3903507164111,1482.2036504978555,1460.5086193670356,1458.7708064462129,1438.4491216265917,1438.064398166938,1456.0844451302764,1444.2956198464276,1468.7951969405551,1469.1149646571207,1515.404891388563,1521.13081518998,1515.1838902380464,1513.6026299480598,1512.5354749676749,1529.1881111235814,1559.9014321227426,1577.0557780929914,1569.0953857596694,1529.1130615138716,1517.5552823225614,1524.1971332986568,1515.3211450689716,1543.0559657654644,1566.722874498167,1599.231409924018,1566.798973668172,1568.3444754684858,1552.3727834520494,1568.085905794116,1572.5915938896044,1590.1599041373352,1618.9362766727036,1627.7201106236168,1659.1694574692738,1644.2012444993793,1640.1260686181497,1642.0138636090137,1632.05150558913,1643.1501334846682,1595.9067397557344,1596.6813148151368,1613.592317467457,1637.9346380096852,1668.04908766812,1662.4853342484323,1722.8742856852737,1735.6005404511009,1754.191468947531,1732.6741395800664,1722.315323133907,1677.888972412772,1680.872757568511,1656.8809651522758,1658.620936461854,1651.9623171581227,1683.9401858378255,1723.1543880090642,1801.667675519312,1835.9832240001724,1824.745853757592,1773.2029672035285,1732.155844874232,1790.968364912739,1825.755362991618,1871.3333333333333
54,70828,59,30043,zip,GA,GA,Lawrenceville,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,1164.9460331677412,1165.408705434485,1165.9381686721078,1175.3525503473938,1188.3860067029552,1201.599592562109,1211.2429747723727,1220.9223427165048,1232.9584642547732,1240.29350338898,1247.4501995895068,1243.579698688659,1238.8920481623086,1233.195152581486,1215.7163707972577,1218.2430332296062,1223.8583006244387,1251.1635115277554,1260.0782895535754,1266.5095984864122,1272.5933722900356,1280.1975104889852,1287.4932131358282,1302.821252175981,1302.6197987912965,1305.3797122129552,1309.9452666438203,1319.122470433152,1326.649002842012,1324.9924049301303,1328.9433414870398,1332.961798760673,1337.262613785846,1335.7356113395374,1337.5446940312895,1348.350865894593,1364.875794666836,1371.8631906219384,1379.39360217625,1376.6526447048363,1383.6436996224168,1382.8800937425356,1394.5254020492216,1398.9109105349232,1422.5610749994662,1422.6693333974054,1442.7093713510617,1445.3790590350686,1456.695504953937,1455.548095954012,1462.411475351354,1467.8519576770502,1464.608225620315,1453.4345974424805,1459.1522708711789,1463.199736450226,1458.0709415332751,1460.5140329161572,1472.6473514002207,1484.750396224736,1485.8996925132492,1473.437757273856,1473.227133364693,1469.671870025836,1473.5008405995134,1482.161482573168,1496.549466723283,1522.587036265799,1540.9805409457515,1571.5819087285731,1588.7129208597148,1620.0927583918185,1624.00916522921,1645.7888017736454,1670.2029909738558,1712.3048995184895,1773.6644981693985,1834.8484577111285,1876.636868288215,1900.8255489782512,1918.0791193642344,1954.655735550912,1963.7089475054663,1959.4851259921388,1965.1685925017323,1974.7780966684577,2017.058639695008,2028.6742802993297,2055.9217504687604,2049.403290329609,2065.4700026935834,2064.9598070649517,2050.9957000344
56,92045,61,77584,zip,TX,TX,Pearland,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,1393.718506316915,1394.8610728722192,1395.4893785768018,1437.0656276398524,1428.9723536119411,1445.35683091725,1453.5165922941817,1462.6819439120798,1450.1358662174462,1441.103413303841,1444.4448335009065,1452.0186865817268,1423.131159626565,1426.8230183900048,1430.2248860813388,1464.607374657159,1456.3999326378298,1449.8272302905084,1447.1539585301468,1442.6980640158715,1427.9285019695349,1418.5263216749358,1433.0208734035416,1448.9878937350738,1428.391194265562,1434.2144797662586,1421.2095859299204,1446.2743478389962,1433.3500936112273,1434.8650912455937,1439.4474661389356,1436.91135335167,1440.854204158138,1444.108095335244,1467.328939003696,1477.3631418992995,1460.0658843395463,1465.9774263311654,1457.9492087610768,1476.8524356274925,1465.688757287112,1458.822558904795,1449.827971884446,1444.093698911627,1445.9682967823287,1443.4514615352634,1447.0779350081098,1458.3548184342314,1457.694344767663,1473.92188930455,1460.8718700370057,1481.8567306267114,1482.5472988289737,1502.5252565788846,1516.5819853757075,1531.0120874799093,1524.1766223115858,1513.1840541730585,1517.7979913571048,1528.1705311926544,1509.1565084701203,1495.7304082169017,1474.0791193633374,1489.0297310291396,1492.2254465301571,1512.5142241271158,1523.2728921737585,1527.834018225882,1523.1798516128151,1503.9736672562683,1501.9603543038786,1492.91579299436,1511.4019400226523,1541.7475046570398,1585.065970164454,1632.5663619249103,1677.7956546614869,1724.7652058026854,1774.254267519316,1777.4176851744385,1771.559527689316,1758.5922724974027,1763.6931996121175,1782.773387086513,1775.4766733093552,1788.8463506738367,1780.4216766709344,1791.5136730393651,1801.7348119080084,1821.5762380959457,1844.418346983004,1833.660696205471,1825.1177777777775
59,70810,65,30024,zip,GA,GA,Suwanee,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,1294.934225895857,1306.1877181636023,1318.6509016243915,1313.881357252785,1317.112372993861,1323.6198066548498,1340.9011820825835,1344.8368907615063,1355.0600827498847,1345.923727628619,1342.7895468139843,1337.9509361241148,1355.819653702022,1379.4402240599557,1384.206570967455,1385.2659739070275,1374.1152831893326,1368.1563139969253,1372.0408770304666,1380.7707780008284,1394.2469991275898,1378.3727872199988,1372.895255980025,1378.7116770624266,1406.103174266516,1428.371938410776,1431.943526161647,1429.6647439464302,1440.117431087977,1439.969449763519,1444.1169148047327,1433.0141286949586,1445.7434955923245,1434.9355818544689,1437.9830585497127,1428.4485502659552,1443.9799627057355,1448.113603611151,1458.288542290365,1461.6312234502905,1477.232357214321,1470.2509505336952,1479.366021298187,1486.1591904931076,1517.9264325934332,1517.3377464315604,1513.6315396822426,1515.4653459369624,1540.8537184173845,1557.7116873089817,1556.976087483879,1549.6749465645164,1553.2848851069537,1544.9632684826177,1545.0364012741718,1554.9605466389712,1584.7502857524678,1583.911290883698,1582.881378915923,1566.1811951366085,1567.345371269835,1549.3001909781071,1531.9511769706355,1523.5155976374542,1523.1604349358104,1526.9850387632805,1552.7893954183364,1576.3858912324645,1610.4369636977008,1610.5290494349692,1621.4209817356468,1647.4121986148982,1686.7506493698631,1724.3788307812968,1752.8174112631607,1784.2000813833347,1834.8785033699023,1899.0611964320265,1965.1246322256875,2002.7487934207436,2004.8645702794845,2004.56065218359,2016.684676740071,2062.580815628912,2108.382099780463,2114.147487475505,2089.4328767627194,2066.7227120416487,2064.446717269399,2075.591531419472,2086.095282511505,2098.0823369691834,2118.942222222222
61,62045,67,11235,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1829.569948513105,1851.9174238642424,1866.2766014397712,1896.6593935370213,1869.4669962850924,1861.620084680714,1840.494077901161,1850.071739736868,1887.4591948548373,1921.4298170568004,1975.7711594360983,1972.659649246573,1989.062021843002,1972.2173404771568,1980.7094384015031,1957.7304862748488,1952.06179870628,1932.7393189655463,1961.8166579236329,1944.9829493061784,1986.052605813996,1998.402504075424,2066.196094795352,2079.542283960812,2059.416753584817,2052.3434454540825,2043.992769374259,2055.726802152097,2043.9509860564624,2044.4891153901813,2022.959922745276,2018.0799615519363,2035.1295989051823,2076.861621500964,2093.3391602076617,2103.7849267083075,2112.9848534358675,2141.6555286449707,2144.903038798675,2138.198907026336,2099.1217526025653,2107.9103573339457,2090.113778385311,2088.874268126965,2083.879623945128,2091.2350358099684,2127.8504062470874,2143.380952378752,2157.930907081908,2154.838322738074,2168.6730802445886,2194.554710942125,2195.3922987517826,2207.817551772122,2199.02098587332,2177.031984120164,2132.084011834255,2140.021452775793,2183.0588913307483,2176.364726549371,2147.3714696162565,2118.48703983736,2155.5783970754524,2170.314119668382,2208.5986400258207,2212.75467932006,2200.6713226685547,2171.6005895889457,2137.3603360866946,2159.1926240950734,2158.0334138232383,2152.581309082519,2168.09293818974,2174.877029897753,2203.516572582236,2199.53757374221,2195.977394444861,2222.670302341773,2230.215453014818,2273.323913374622,2257.2856387466168,2315.487797453587,2335.497581996493,2442.9189456924105,2442.161656084171,2416.107438074105,2354.730621262723,2381.1007278953607,2465.788283774192,2516.820021854863,2535.888044955112,2515.087096066876,2527.509259259259
